title,year,department,award,film,img_link,film_link
Awards,1998,Short films,"Children's Jury Award
",Stage Fright,https://www.annecy.org/resources/images/t/980193.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980193
Awards,1998,Short films,"Special Distinction for short film
",Tagasi Euroopasse,https://www.annecy.org/resources/images/t/980229.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980229
Awards,1998,TV series,"Award for best TV series (episode 13-26 mn)
","The Angry Beavers ""Part A: Bummer of Love"", ""Part B: Food of the Clods""",https://www.annecy.org/resources/images/t/980581.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980581
Awards,1998,Advertising films,"Advertising film Award
",Ich wär so gern so blöd wie du,https://www.annecy.org/resources/images/t/980014.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980014
Awards,1998,Animated sequences,"Award for best animated sequence
",Papa ga tonda asa,https://www.annecy.org/resources/images/t/980363.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980363
Awards,1998,"Educational, scientific or industrial films","Educational, scientific or industrial Award
",The Horror from Hell,https://www.annecy.org/resources/images/t/980125.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980125
Awards,1998,Graduation Films,"Award for best graduation film
",Frontière,https://www.annecy.org/resources/images/t/980144.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980144
Awards,1998,Graduation Films,"Special Distinction for graduation film
",Le Bzz Bang,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980266
Awards,1997,Feature films,"Grand Prix for best feature
",James and the Giant Peach,https://www.annecy.org/resources/images/t/971304.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-971304
Awards,1997,Short films,"Audience Award
",A Close Shave,https://www.annecy.org/resources/images/t/970354.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970354
Awards,1997,Short films,"Special Distinction for graphic style
",Death and the Mother,https://www.annecy.org/resources/images/t/970578.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970578
Awards,1997,TV series,"Special Award for best TV series (episodes up 13-26 mn)
","Duckman : ""Noir gang""",https://www.annecy.org/resources/images/t/970957.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970957
Awards,1997,TV specials,"Grand Prix for animated TV film
",Famous Fred,https://www.annecy.org/resources/images/t/970782.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970782
Awards,1997,Short films,"Special Distinction for direction and character development
",Kot v sapoguakh,https://www.annecy.org/resources/images/t/970273.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970273
Awards,1997,Short films,"Grand Prix for best short film
",La Vieille Dame et les Pigeons,https://www.annecy.org/resources/images/t/970969.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970969
Awards,1997,TV specials,"Unicef Award by the television jury
",Manhattan,https://www.annecy.org/resources/images/t/970716.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970716
Awards,1997,Short films,"Special Distinction for creative expression and sound
",On a Full Moon,https://www.annecy.org/resources/images/t/970349.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970349
Awards,1997,Short films,"Award for the best first film
",Onder de wassende maan,https://www.annecy.org/resources/images/t/970357.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970357
Awards,1997,TV series,"Special Award for best TV series (episodes up to 12 mn)
","Pondlife ""Driving Test""",https://www.annecy.org/resources/images/t/970598.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970598
Awards,1997,Short films,"Mike Gribble Award for the funniest film in the Festival
",Rubicon,https://www.annecy.org/resources/images/t/970290.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970290
Awards,1997,Short films,"Special Jury Award
The French ministry of agriculture Award
",Rusalka,https://www.annecy.org/resources/images/t/971247.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-971247
Awards,1997,Short films,"Fipresci Award
",The End of the World in Four Seasons,https://www.annecy.org/resources/images/t/970124.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970124
Awards,1997,TV series,"Special Award for inventiveness
",Un point c'est tout,https://www.annecy.org/resources/images/t/970553.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970553
Awards,1997,Advertising films,"Award for advertising film
","Martell : ""Legend""",https://www.annecy.org/resources/images/t/971035.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-971035
Awards,1997,"Educational, scientific or industrial films","Educational film Award
",Talking About Sex : A Guide for Families,https://www.annecy.org/resources/images/t/970439.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970439
Awards,1997,Graduation Films,"Special Award for concept and animation
",Frühling,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970761
Awards,1997,Graduation Films,"Special Distinction for the best concept in 3D
",I Faust,https://www.annecy.org/resources/images/t/970025.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970025
Awards,1997,Graduation Films,"Award for best graduation film
",Lili et le loup,https://www.annecy.org/resources/images/t/970663.jpg,https://www.annecy.org/about/archives/1997/award-winners/film-index:film-970663
Awards,1995,Feature films,"Special Distinction
",Close to You,https://www.annecy.org/resources/images/t/950842.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950842
Awards,1995,Feature films,"Award for best feature
",Heisei tanuki gassen Pompoko,https://www.annecy.org/resources/images/t/950863.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950863
Awards,1995,TV series,"Special Distinction for drawing, rhythm and humour
",Aaahhh !!! Real Monsters,https://www.annecy.org/resources/images/t/950243.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950243
Awards,1995,Short films,"Special Distinction for the quality of the animation
",About Love and Fly,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950940
Awards,1995,Short films,"Special Distinction for screenplay
",Axe,https://www.annecy.org/resources/images/t/950900.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950900
Awards,1995,Short films,"Short film Award
",Bob's Birthday,https://www.annecy.org/resources/images/t/950184.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950184
Awards,1995,Short films,"Special Distinction for its message
",Divine Fate,https://www.annecy.org/resources/images/t/950180.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950180
Awards,1995,Short films,"Fipresci Award
",Do Nothin’ Till You Hear from Me,https://www.annecy.org/resources/images/t/950302.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950302
Awards,1995,TV specials,"Special TV Award
",Drawn from Memory,https://www.annecy.org/resources/images/t/950236.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950236
Awards,1995,Short films,"Unicef Award for a short film
",Droits au cœur : Ex-enfant,https://www.annecy.org/resources/images/t/950162.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950162
Awards,1995,Short films,"Special Distinction for graphics
",Drougaya storona,https://www.annecy.org/resources/images/t/950104.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950104
Awards,1995,Short films,"Special Distinction for rhythm and animation
",El Macho,https://www.annecy.org/resources/images/t/950234.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950234
Awards,1995,Short films,"Special Distinction for emotion
",Felix in Exile,https://www.annecy.org/resources/images/t/950979.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950979
Awards,1995,Short films,"Award for a first film
Audience Award
Mike Gribble Award for the funniest film in the Festival
Ministry of Agriculture and Fisheries Award
",Gagarin,https://www.annecy.org/resources/images/t/950108.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950108
Awards,1995,TV specials,"Grand Prix
",Gary Larson’s Tales from the Far Side,https://www.annecy.org/resources/images/t/950018.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950018
Awards,1995,TV series,"TV series Award (episode of more than 13 mn)
Special Distinction for computer generated images
","Insektors ""Le pont de la Konkorde""",https://www.annecy.org/resources/images/t/950784.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950784
Awards,1995,TV series,"Award for best TV series (episode lasting less than 13 mn)
","Lava-Lava ! ""What's Up Teddy Bear?..""",https://www.annecy.org/resources/images/t/950010.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950010
Awards,1995,Short films,"Special Distinction for artistic quality
",Le Moine et le Poisson,https://www.annecy.org/resources/images/t/950112.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950112
Awards,1995,Short films,"Special Distiction for animation and script
",Lev s sedoi borodoi,https://www.annecy.org/resources/images/t/950824.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950824
Awards,1995,TV series,"Unicef Award for a TV series
","Ma petite planète chérie ""La poubelle magique""",https://www.annecy.org/resources/images/t/950114.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950114
Awards,1995,TV series,"Special Distinction awarded unanimously
TV station Award ""La Cinquième""
",Mon âne “Au clair de la lune”,https://www.annecy.org/resources/images/t/950115.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950115
Awards,1995,Short films,"Soundtrack Award
",Mrs Matisse,https://www.annecy.org/resources/images/t/950412.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950412
Awards,1995,Short films,"""CANAL J"" Award
",Musical Max,https://www.annecy.org/resources/images/t/950011.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950011
Awards,1995,Short films,"Award for a first film
",My Baby Left Me,https://www.annecy.org/resources/images/t/950206.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950206
Awards,1995,Short films,"Special Distinction for animation and humour
",Not Without My Handbag,https://www.annecy.org/resources/images/t/950361.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950361
Awards,1995,Short films,"Special Distinction for script and soundtrack
",Os salteadores,https://www.annecy.org/resources/images/t/950520.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950520
Awards,1995,Short films,"Special Award awarded unanimously by both juries
",Repete,https://www.annecy.org/resources/images/t/950996.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950996
Awards,1995,Short films,"Special Distinction for education and humour
",Sandburg’s Arithmetic,https://www.annecy.org/resources/images/t/950446.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950446
Awards,1995,Short films,"Special Jury Award
",Stressed,https://www.annecy.org/resources/images/t/950614.jpg,https://www.annecy.org/about/archives/1995/award-winners/film-index:film-950614
